id,value
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Density,N06.850.505.400.600
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Dynamics,N06.850.505.400.700
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Dynamics.Health Transition,N06.850.505.400.700.400
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Dynamics.Human Migration,N06.850.505.400.700.525
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Dynamics.Human Migration.Emigration and Immigration,N06.850.505.400.700.525.500
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Dynamics.Population Control,N06.850.505.400.700.650
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Population Dynamics.Population Growth,N06.850.505.400.700.660
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Residence Characteristics,N06.850.505.400.800
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Residence Characteristics.Catchment Area (Health),N06.850.505.400.800.200
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Residence Characteristics.Housing,N06.850.505.400.800.400
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Residence Characteristics.Independent Living,N06.850.505.400.800.550
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Sex Distribution,N06.850.505.400.850
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Sex Distribution.Sex Ratio,N06.850.505.400.850.815
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics,N06.850.505.400.975
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Life Expectancy,N06.850.505.400.975.450
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Life Tables,N06.850.505.400.975.475
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Morbidity,N06.850.505.400.975.525
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Morbidity.Basic Reproduction Number,N06.850.505.400.975.525.080
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Morbidity.Incidence,N06.850.505.400.975.525.375
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Morbidity.Prevalence,N06.850.505.400.975.525.750
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality,N06.850.505.400.975.550
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Cause of Death,N06.850.505.400.975.550.250
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Child Mortality,N06.850.505.400.975.550.287
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Fatal Outcome,N06.850.505.400.975.550.325
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Fetal Mortality,N06.850.505.400.975.550.362
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Hospital Mortality,N06.850.505.400.975.550.400
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Infant Mortality,N06.850.505.400.975.550.475
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Infant Mortality.Perinatal Mortality,N06.850.505.400.975.550.475.500
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Maternal Mortality,N06.850.505.400.975.550.500
"Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Mortality, Premature",N06.850.505.400.975.550.550
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Mortality.Survival Rate,N06.850.505.400.975.550.900
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Pregnancy Rate,N06.850.505.400.975.775
Environment and Public Health.Public Health.Epidemiologic Measurements.Demography.Vital Statistics.Pregnancy Rate.Birth Rate,N06.850.505.400.975.775.500
Environment and Public Health.Public Health.Epidemiologic Measurements.Nutrition Assessment,N06.850.505.557
Environment and Public Health.Public Health.Epidemiologic Measurements.Nutrition Surveys,N06.850.505.616
Environment and Public Health.Public Health.Epidemiologic Measurements.Nutrition Surveys.Diet Surveys,N06.850.505.616.300
Environment and Public Health.Public Health.Epidemiologic Measurements.Pharmacovigilance,N06.850.505.636
Environment and Public Health.Public Health.Epidemiologic Measurements.Risk Assessment,N06.850.505.715
Environment and Public Health.Public Health.Epidemiologic Measurements.Risk Assessment.Adverse Outcome Pathways,N06.850.505.715.250
Environment and Public Health.Public Health.Epidemiologic Measurements.Risk Assessment.Healthcare Failure Mode and Effect Analysis,N06.850.505.715.500
Environment and Public Health.Public Health.Epidemiologic Measurements.Risk Assessment.Risk Evaluation and Mitigation,N06.850.505.715.750
Environment and Public Health.Public Health.Epidemiologic Methods,N06.850.520
Environment and Public Health.Public Health.Epidemiologic Methods.Contact Tracing,N06.850.520.270
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection,N06.850.520.308
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Datasets as Topic,N06.850.520.308.056
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Focus Groups,N06.850.520.308.112
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Geriatric Assessment,N06.850.520.308.225
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Interviews as Topic,N06.850.520.308.420
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Lot Quality Assurance Sampling,N06.850.520.308.461
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Narration,N06.850.520.308.502
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Nutrition Assessment,N06.850.520.308.585
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Preliminary Data,N06.850.520.308.763
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic,N06.850.520.308.940
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Birth Certificates,N06.850.520.308.940.250
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Death Certificates,N06.850.520.308.940.350
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Dental Records,N06.850.520.308.940.375
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Hospital Records,N06.850.520.308.940.425
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records,N06.850.520.308.940.968
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Clinical Coding,N06.850.520.308.940.968.249
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Medical Record Linkage,N06.850.520.308.940.968.500
"Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Medical Records, Problem-Oriented",N06.850.520.308.940.968.550
"Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Medical Records Systems, Computerized",N06.850.520.308.940.968.625
"Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Medical Records Systems, Computerized.Health Smart Cards",N06.850.520.308.940.968.625.500
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Patient Discharge Summaries,N06.850.520.308.940.968.750
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Medical Records.Trauma Severity Indices,N06.850.520.308.940.968.875
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Records as Topic.Nursing Records,N06.850.520.308.940.984
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Registries,N06.850.520.308.970
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Registries.SEER Program,N06.850.520.308.970.725
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires,N06.850.520.308.980
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Contraceptive Prevalence Surveys,N06.850.520.308.980.313
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Care Surveys,N06.850.520.308.980.344
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Care Surveys.Patient Reported Outcome Measures,N06.850.520.308.980.344.500
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys,N06.850.520.308.980.438
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Behavioral Risk Factor Surveillance System,N06.850.520.308.980.438.149
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Dental Health Surveys,N06.850.520.308.980.438.300
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Dental Health Surveys.Dental Plaque Index,N06.850.520.308.980.438.300.300
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Dental Health Surveys.DMF Index,N06.850.520.308.980.438.300.350
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Dental Health Surveys.Index of Orthodontic Treatment Need,N06.850.520.308.980.438.300.512
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Dental Health Surveys.Oral Hygiene Index,N06.850.520.308.980.438.300.675
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Dental Health Surveys.Periodontal Index,N06.850.520.308.980.438.300.725
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators,N06.850.520.308.980.438.475
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Cost of Illness,N06.850.520.308.980.438.475.046
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Global Burden of Disease,N06.850.520.308.980.438.475.091
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Patient Acuity,N06.850.520.308.980.438.475.364
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Patient Acuity.Severity of Illness Index,N06.850.520.308.980.438.475.364.500
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Patient Acuity.Severity of Illness Index.APACHE,N06.850.520.308.980.438.475.364.500.250
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Patient Acuity.Severity of Illness Index.Karnofsky Performance Status,N06.850.520.308.980.438.475.364.500.500
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Patient Acuity.Severity of Illness Index.Organ Dysfunction Scores,N06.850.520.308.980.438.475.364.500.625
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Patient Acuity.Severity of Illness Index.Simplified Acute Physiology Score,N06.850.520.308.980.438.475.364.500.750
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Health Status Indicators.Sickness Impact Profile,N06.850.520.308.980.438.475.730
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Mass Screening,N06.850.520.308.980.438.580
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Mass Screening.Anonymous Testing,N06.850.520.308.980.438.580.174
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Mass Screening.Mass Chest X-Ray,N06.850.520.308.980.438.580.510
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Mass Screening.Multiphasic Screening,N06.850.520.308.980.438.580.560
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Mass Screening.Neonatal Screening,N06.850.520.308.980.438.580.580
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Mass Screening.Vision Screening,N06.850.520.308.980.438.580.925
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Population Surveillance,N06.850.520.308.980.438.700
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Population Surveillance.Public Health Surveillance,N06.850.520.308.980.438.700.324
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Health Surveys.Population Surveillance.Sentinel Surveillance,N06.850.520.308.980.438.700.650
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Nutrition Surveys,N06.850.520.308.980.469
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Nutrition Surveys.Diet Surveys,N06.850.520.308.980.469.350
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Patient Health Questionnaire,N06.850.520.308.980.485
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Surveys and Questionnaires.Self Report,N06.850.520.308.980.500
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics,N06.850.520.308.985
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Life Expectancy,N06.850.520.308.985.450
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Life Tables,N06.850.520.308.985.475
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Morbidity,N06.850.520.308.985.525
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Morbidity.Basic Reproduction Number,N06.850.520.308.985.525.080
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Morbidity.Incidence,N06.850.520.308.985.525.375
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Morbidity.Prevalence,N06.850.520.308.985.525.750
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality,N06.850.520.308.985.550
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Cause of Death,N06.850.520.308.985.550.250
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Child Mortality,N06.850.520.308.985.550.287
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Fatal Outcome,N06.850.520.308.985.550.325
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Fetal Mortality,N06.850.520.308.985.550.362
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Hospital Mortality,N06.850.520.308.985.550.400
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Infant Mortality,N06.850.520.308.985.550.475
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Infant Mortality.Perinatal Mortality,N06.850.520.308.985.550.475.500
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Maternal Mortality,N06.850.520.308.985.550.500
"Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Mortality, Premature",N06.850.520.308.985.550.550
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Mortality.Survival Rate,N06.850.520.308.985.550.900
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Pregnancy Rate,N06.850.520.308.985.775
Environment and Public Health.Public Health.Epidemiologic Methods.Data Collection.Vital Statistics.Pregnancy Rate.Birth Rate,N06.850.520.308.985.775.500
Environment and Public Health.Public Health.Epidemiologic Methods.Disease Notification,N06.850.520.373
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design,N06.850.520.445
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Cross-Over Studies,N06.850.520.445.150
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Double-Blind Method,N06.850.520.445.300
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Genome-Wide Association Study,N06.850.520.445.392
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Matched-Pair Analysis,N06.850.520.445.485
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Meta-Analysis as Topic,N06.850.520.445.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Meta-Analysis as Topic.Network Meta-Analysis,N06.850.520.445.500.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Random Allocation,N06.850.520.445.700
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Reproducibility of Results,N06.850.520.445.725
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Reproducibility of Results.Dimensional Measurement Accuracy,N06.850.520.445.725.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Sample Size,N06.850.520.445.762
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Sensitivity and Specificity,N06.850.520.445.800
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Sensitivity and Specificity.Predictive Value of Tests,N06.850.520.445.800.650
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Sensitivity and Specificity.ROC Curve,N06.850.520.445.800.750
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Sensitivity and Specificity.Signal-To-Noise Ratio,N06.850.520.445.800.875
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Research Design.Single-Blind Method,N06.850.520.445.850
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics,N06.850.520.450
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic,N06.850.520.450.250
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic,N06.850.520.450.250.250
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Adaptive Clinical Trials as Topic,N06.850.520.450.250.250.100
"Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Clinical Trials, Phase I as Topic",N06.850.520.450.250.250.200
"Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Clinical Trials, Phase II as Topic",N06.850.520.450.250.250.210
"Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Clinical Trials, Phase III as Topic",N06.850.520.450.250.250.220
"Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Clinical Trials, Phase IV as Topic",N06.850.520.450.250.250.230
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Controlled Clinical Trials as Topic,N06.850.520.450.250.250.365
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Controlled Clinical Trials as Topic.Non-Randomized Controlled Trials as Topic,N06.850.520.450.250.250.365.250
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Controlled Clinical Trials as Topic.Randomized Controlled Trials as Topic,N06.850.520.450.250.250.365.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Controlled Clinical Trials as Topic.Randomized Controlled Trials as Topic.Equivalence Trials as Topic,N06.850.520.450.250.250.365.500.250
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Controlled Clinical Trials as Topic.Randomized Controlled Trials as Topic.Intention to Treat Analysis,N06.850.520.450.250.250.365.500.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Clinical Trials as Topic.Controlled Clinical Trials as Topic.Randomized Controlled Trials as Topic.Pragmatic Clinical Trials as Topic,N06.850.520.450.250.250.365.500.750
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Clinical Studies as Topic.Observational Studies as Topic,N06.850.520.450.250.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies,N06.850.520.450.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Case-Control Studies,N06.850.520.450.500.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Case-Control Studies.Retrospective Studies,N06.850.520.450.500.500.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cohort Studies,N06.850.520.450.500.750
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cohort Studies.Follow-Up Studies,N06.850.520.450.500.750.350
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cohort Studies.Longitudinal Studies,N06.850.520.450.500.750.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cohort Studies.Longitudinal Studies.National Longitudinal Study of Adolescent Health,N06.850.520.450.500.750.500.500
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cohort Studies.Prospective Studies,N06.850.520.450.500.750.650
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cohort Studies.Retrospective Studies,N06.850.520.450.500.750.825
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Controlled Before-After Studies,N06.850.520.450.500.812
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Cross-Sectional Studies,N06.850.520.450.500.875
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Interrupted Time Series Analysis,N06.850.520.450.500.912
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Seroepidemiologic Studies,N06.850.520.450.500.950
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Epidemiologic Studies.Seroepidemiologic Studies.HIV Seroprevalence,N06.850.520.450.500.950.375
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Feasibility Studies,N06.850.520.450.550
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Multicenter Studies as Topic,N06.850.520.450.643
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Pilot Projects,N06.850.520.450.720
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Sampling Studies,N06.850.520.450.875
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiologic Study Characteristics.Twin Studies as Topic,N06.850.520.450.900
Environment and Public Health.Public Health.Epidemiologic Methods.Epidemiological Monitoring,N06.850.520.460
Environment and Public Health.Public Health.Epidemiologic Methods.Molecular Epidemiology,N06.850.520.470
Environment and Public Health.Public Health.Epidemiologic Methods.Molecular Epidemiology.Genome-Wide Association Study,N06.850.520.470.500
Environment and Public Health.Public Health.Epidemiologic Methods.Sentinel Surveillance,N06.850.520.699
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic,N06.850.520.830
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Actuarial Analysis,N06.850.520.830.100
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Analysis of Variance,N06.850.520.830.150
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Analysis of Variance.Multivariate Analysis,N06.850.520.830.150.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Area Under Curve,N06.850.520.830.200
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Cluster Analysis,N06.850.520.830.250
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Cluster Analysis.Small-Area Analysis,N06.850.520.830.250.675
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Cluster Analysis.Space-Time Clustering,N06.850.520.830.250.700
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Confidence Intervals,N06.850.520.830.275
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Data Interpretation, Statistical",N06.850.520.830.300
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Discriminant Analysis,N06.850.520.830.350
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Factor Analysis, Statistical",N06.850.520.830.400
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Matched-Pair Analysis,N06.850.520.830.475
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical",N06.850.520.830.500
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Likelihood Functions",N06.850.520.830.500.475
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Linear Models",N06.850.520.830.500.500
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Logistic Models",N06.850.520.830.500.525
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Models, Economic",N06.850.520.830.500.600
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Models, Economic.Models, Econometric",N06.850.520.830.500.600.500
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Nomograms",N06.850.520.830.500.625
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Models, Statistical.Proportional Hazards Models",N06.850.520.830.500.700
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Monte Carlo Method,N06.850.520.830.525
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Multilevel Analysis,N06.850.520.830.562
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability,N06.850.520.830.600
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Bayes Theorem,N06.850.520.830.600.200
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Likelihood Functions,N06.850.520.830.600.400
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Markov Chains,N06.850.520.830.600.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Odds Ratio,N06.850.520.830.600.600
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Propensity Score,N06.850.520.830.600.650
