id,value
"Virus Diseases.RNA Virus Infections.Picornaviridae Infections.Enterovirus Infections.Poliomyelitis.Poliomyelitis, Bulbar",C02.782.687.359.764.614
Virus Diseases.RNA Virus Infections.Picornaviridae Infections.Enterovirus Infections.Poliomyelitis.Postpoliomyelitis Syndrome,C02.782.687.359.764.650
Virus Diseases.RNA Virus Infections.Picornaviridae Infections.Enterovirus Infections.Swine Vesicular Disease,C02.782.687.359.855
Virus Diseases.RNA Virus Infections.Picornaviridae Infections.Foot-and-Mouth Disease,C02.782.687.484
Virus Diseases.RNA Virus Infections.Reoviridae Infections,C02.782.791
Virus Diseases.RNA Virus Infections.Reoviridae Infections.African Horse Sickness,C02.782.791.142
Virus Diseases.RNA Virus Infections.Reoviridae Infections.Bluetongue,C02.782.791.315
Virus Diseases.RNA Virus Infections.Reoviridae Infections.Colorado Tick Fever,C02.782.791.482
Virus Diseases.RNA Virus Infections.Reoviridae Infections.Rotavirus Infections,C02.782.791.814
Virus Diseases.RNA Virus Infections.Retroviridae Infections,C02.782.815
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Avian Leukosis,C02.782.815.096
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Deltaretrovirus Infections,C02.782.815.200
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Deltaretrovirus Infections.Enzootic Bovine Leukosis,C02.782.815.200.260
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Deltaretrovirus Infections.HTLV-I Infections,C02.782.815.200.470
"Virus Diseases.RNA Virus Infections.Retroviridae Infections.Deltaretrovirus Infections.HTLV-I Infections.Paraparesis, Tropical Spastic",C02.782.815.200.470.710
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Deltaretrovirus Infections.HTLV-II Infections,C02.782.815.200.480
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections,C02.782.815.616
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.Equine Infectious Anemia,C02.782.815.616.300
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.Feline Acquired Immunodeficiency Syndrome,C02.782.815.616.350
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections,C02.782.815.616.400
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.Acquired Immunodeficiency Syndrome,C02.782.815.616.400.040
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.Acute Retroviral Syndrome,C02.782.815.616.400.044
"Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.AIDS Arteritis, Central Nervous System",C02.782.815.616.400.048
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.AIDS-Associated Nephropathy,C02.782.815.616.400.050
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.AIDS Dementia Complex,C02.782.815.616.400.070
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.AIDS-Related Complex,C02.782.815.616.400.080
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.AIDS-Related Opportunistic Infections,C02.782.815.616.400.100
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.HIV-Associated Lipodystrophy Syndrome,C02.782.815.616.400.400
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.HIV Enteropathy,C02.782.815.616.400.480
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.HIV Seropositivity,C02.782.815.616.400.500
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.HIV Infections.HIV Wasting Syndrome,C02.782.815.616.400.520
"Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.Pneumonia, Progressive Interstitial, of Sheep",C02.782.815.616.660
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.Simian Acquired Immunodeficiency Syndrome,C02.782.815.616.850
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Lentivirus Infections.Visna,C02.782.815.616.900
"Virus Diseases.RNA Virus Infections.Retroviridae Infections.Leukemia, Feline",C02.782.815.622
Virus Diseases.RNA Virus Infections.Retroviridae Infections.Murine Acquired Immunodeficiency Syndrome,C02.782.815.650
"Virus Diseases.RNA Virus Infections.Retroviridae Infections.Pulmonary Adenomatosis, Ovine",C02.782.815.725
"Virus Diseases.RNA Virus Infections.Retroviridae Infections.Sarcoma, Avian",C02.782.815.800
Virus Diseases.RNA Virus Infections.Togaviridae Infections,C02.782.930
Virus Diseases.RNA Virus Infections.Togaviridae Infections.Alphavirus Infections,C02.782.930.100
Virus Diseases.RNA Virus Infections.Togaviridae Infections.Alphavirus Infections.Chikungunya Fever,C02.782.930.100.184
"Virus Diseases.RNA Virus Infections.Togaviridae Infections.Alphavirus Infections.Encephalomyelitis, Equine",C02.782.930.100.370
"Virus Diseases.RNA Virus Infections.Togaviridae Infections.Alphavirus Infections.Encephalomyelitis, Equine.Encephalomyelitis, Eastern Equine",C02.782.930.100.370.162
"Virus Diseases.RNA Virus Infections.Togaviridae Infections.Alphavirus Infections.Encephalomyelitis, Equine.Encephalomyelitis, Venezuelan Equine",C02.782.930.100.370.325
"Virus Diseases.RNA Virus Infections.Togaviridae Infections.Alphavirus Infections.Encephalomyelitis, Equine.Encephalomyelitis, Western Equine",C02.782.930.100.370.662
Virus Diseases.RNA Virus Infections.Togaviridae Infections.Rubivirus Infections,C02.782.930.700
Virus Diseases.RNA Virus Infections.Togaviridae Infections.Rubivirus Infections.Rubella,C02.782.930.700.700
"Virus Diseases.RNA Virus Infections.Togaviridae Infections.Rubivirus Infections.Rubella.Rubella Syndrome, Congenital",C02.782.930.700.700.700
Virus Diseases.Sexually Transmitted Diseases,C02.800
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral",C02.800.801
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.Condylomata Acuminata",C02.800.801.220
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.Condylomata Acuminata.Buschke-Lowenstein Tumor",C02.800.801.220.500
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.Herpes Genitalis",C02.800.801.350
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections",C02.800.801.400
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.Acquired Immunodeficiency Syndrome",C02.800.801.400.040
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.Acute Retroviral Syndrome",C02.800.801.400.044
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.AIDS Arteritis, Central Nervous System",C02.800.801.400.048
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.AIDS-Associated Nephropathy",C02.800.801.400.050
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.AIDS Dementia Complex",C02.800.801.400.070
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.AIDS-Related Complex",C02.800.801.400.080
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.HIV-Associated Lipodystrophy Syndrome",C02.800.801.400.400
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.HIV Enteropathy",C02.800.801.400.480
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.HIV Seropositivity",C02.800.801.400.500
"Virus Diseases.Sexually Transmitted Diseases.Sexually Transmitted Diseases, Viral.HIV Infections.HIV Wasting Syndrome",C02.800.801.400.520
"Virus Diseases.Skin Diseases, Viral",C02.825
"Virus Diseases.Skin Diseases, Viral.Erythema Infectiosum",C02.825.260
"Virus Diseases.Skin Diseases, Viral.Exanthema Subitum",C02.825.290
"Virus Diseases.Skin Diseases, Viral.Herpes Simplex",C02.825.320
"Virus Diseases.Skin Diseases, Viral.Herpes Simplex.Herpes Labialis",C02.825.320.320
"Virus Diseases.Skin Diseases, Viral.Herpes Simplex.Kaposi Varicelliform Eruption",C02.825.320.410
"Virus Diseases.Skin Diseases, Viral.Molluscum Contagiosum",C02.825.550
"Virus Diseases.Skin Diseases, Viral.Warts",C02.825.810
"Virus Diseases.Skin Diseases, Viral.Warts.Condylomata Acuminata",C02.825.810.110
"Virus Diseases.Skin Diseases, Viral.Warts.Condylomata Acuminata.Buschke-Lowenstein Tumor",C02.825.810.110.500
"Virus Diseases.Skin Diseases, Viral.Warts.Epidermodysplasia Verruciformis",C02.825.810.260
Virus Diseases.Slow Virus Diseases,C02.839
Virus Diseases.Slow Virus Diseases.Acquired Immunodeficiency Syndrome,C02.839.040
Virus Diseases.Slow Virus Diseases.AIDS-Related Complex,C02.839.080
Virus Diseases.Slow Virus Diseases.Aleutian Mink Disease,C02.839.091
Virus Diseases.Slow Virus Diseases.Equine Infectious Anemia,C02.839.375
Virus Diseases.Slow Virus Diseases.Feline Acquired Immunodeficiency Syndrome,C02.839.400
"Virus Diseases.Slow Virus Diseases.Leukoencephalopathy, Progressive Multifocal",C02.839.550
"Virus Diseases.Slow Virus Diseases.Pneumonia, Progressive Interstitial, of Sheep",C02.839.660
Virus Diseases.Slow Virus Diseases.Simian Acquired Immunodeficiency Syndrome,C02.839.850
Virus Diseases.Slow Virus Diseases.Subacute Sclerosing Panencephalitis,C02.839.862
Virus Diseases.Slow Virus Diseases.Visna,C02.839.900
Virus Diseases.Tumor Virus Infections,C02.928
Virus Diseases.Tumor Virus Infections.Avian Leukosis,C02.928.120
"Virus Diseases.Tumor Virus Infections.Carcinoma, Merkel Cell",C02.928.216
Virus Diseases.Tumor Virus Infections.Epstein-Barr Virus Infections,C02.928.313
Virus Diseases.Tumor Virus Infections.Epstein-Barr Virus Infections.Burkitt Lymphoma,C02.928.313.165
Virus Diseases.Tumor Virus Infections.Marek Disease,C02.928.489
Virus Diseases.Tumor Virus Infections.Murine Acquired Immunodeficiency Syndrome,C02.928.650
Virus Diseases.Tumor Virus Infections.Papillomavirus Infections,C02.928.725
"Virus Diseases.Tumor Virus Infections.Pulmonary Adenomatosis, Ovine",C02.928.740
"Virus Diseases.Tumor Virus Infections.Sarcoma, Avian",C02.928.800
Virus Diseases.Tumor Virus Infections.Warts,C02.928.914
Virus Diseases.Tumor Virus Infections.Warts.Condylomata Acuminata,C02.928.914.217
Virus Diseases.Tumor Virus Infections.Warts.Condylomata Acuminata.Buschke-Lowenstein Tumor,C02.928.914.217.500
Virus Diseases.Tumor Virus Infections.Warts.Epidermodysplasia Verruciformis,C02.928.914.345
Virus Diseases.Viremia,C02.937
Virus Diseases.Zoonoses,C02.968
