id,name
A08.800.800.120.800,Trochlear Nerve
A08.800.800.120.900,Vagus Nerve
A08.800.800.120.900.450,Laryngeal Nerves
A08.800.800.120.900.450.700,Recurrent Laryngeal Nerve
A08.800.800.120.900.550,Nodose Ganglion
A08.800.800.120.910,Vestibulocochlear Nerve
A08.800.800.120.910.120,Cochlear Nerve
A08.800.800.120.910.120.800,Spiral Ganglion
A08.800.800.120.910.900,Vestibular Nerve
A08.800.800.690,Schwann Cells
A08.800.800.690.500,Myelin Sheath
A08.800.800.690.500.550,Neurilemma
A08.800.800.690.500.700,Ranvier's Nodes
A08.800.800.720,Spinal Nerves
A08.800.800.720.050,Brachial Plexus
A08.800.800.720.050.500,Median Nerve
A08.800.800.720.050.540,Musculocutaneous Nerve
A08.800.800.720.050.700,Radial Nerve
A08.800.800.720.050.850,Ulnar Nerve
A08.800.800.720.150,Cervical Plexus
A08.800.800.720.150.700,Phrenic Nerve
A08.800.800.720.450,Lumbosacral Plexus
A08.800.800.720.450.250,Femoral Nerve
A08.800.800.720.450.600,Obturator Nerve
A08.800.800.720.450.680,Pudendal Nerve
A08.800.800.720.450.760,Sciatic Nerve
A08.800.800.720.450.760.640,Peroneal Nerve
A08.800.800.720.450.760.820,Tibial Nerve
A08.800.800.720.450.760.820.820,Sural Nerve
A08.800.800.720.725,Spinal Nerve Roots
A08.800.800.720.725.150,Cauda Equina
A08.800.800.720.725.350,"Ganglia, Spinal"
A08.800.800.720.800,Thoracic Nerves
A08.800.800.720.800.350,Intercostal Nerves
A08.800.950,Sensory Receptor Cells
A08.800.950.500,Chemoreceptor Cells
A08.800.950.500.530,Neuroepithelial Cells
A08.800.950.500.530.550,Neuroepithelial Bodies
A08.800.950.500.540,Olfactory Receptor Neurons
A08.800.950.500.600,"Paraganglia, Nonchromaffin"
A08.800.950.500.600.050,Aortic Bodies
A08.800.950.500.600.150,Carotid Body
A08.800.950.500.600.350,Glomus Jugulare
A08.800.950.500.600.360,Glomus Tympanicum
A08.800.950.500.800,Taste Buds
A08.800.950.750,Mechanoreceptors
A08.800.950.750.300,Golgi-Mazzoni Corpuscles
A08.800.950.750.425,Merkel Cells
A08.800.950.750.500,Muscle Spindles
A08.800.950.750.600,Neuroepithelial Cells
A08.800.950.750.600.350,"Hair Cells, Auditory"
A08.800.950.750.600.350.350,"Hair Cells, Auditory, Inner"
A08.800.950.750.600.350.365,"Hair Cells, Auditory, Outer"
A08.800.950.750.600.675,"Hair Cells, Vestibular"
A08.800.950.750.700,Pacinian Corpuscles
A08.800.950.750.750,Pressoreceptors
A08.800.950.750.780,Pulmonary Stretch Receptors
A08.800.950.875,Nociceptors
A08.800.950.937,Photoreceptor Cells
A08.800.950.937.650,"Photoreceptor Cells, Invertebrate"
A08.800.950.937.670,"Photoreceptor Cells, Vertebrate"
A08.800.950.937.670.049,Photoreceptor Connecting Cilium
A08.800.950.937.670.100,Retinal Cone Photoreceptor Cells
A08.800.950.937.670.237,Retinal Photoreceptor Cell Inner Segment
A08.800.950.937.670.375,Retinal Photoreceptor Cell Outer Segment
A08.800.950.937.670.375.500,Rod Cell Outer Segment
A08.800.950.937.670.650,Retinal Rod Photoreceptor Cells
A08.800.950.937.670.650.650,Rod Cell Outer Segment
A08.800.950.968,Thermoreceptors
A08.850,Synapses
A08.850.180,Electrical Synapses
A08.850.550,Neuroeffector Junction
A08.850.550.550,Neuromuscular Junction
A08.850.550.550.500,Motor Endplate
A08.850.700,Presynaptic Terminals
A08.850.700.500,"Mossy Fibers, Hippocampal"
A08.850.800,Synaptic Membranes
A08.850.800.500,Post-Synaptic Density
A08.850.840,Synaptic Vesicles
