id,value
CVD.Heart Diseases.Myocardial Ischemia.Angina Pectoris.Microvascular Angina,C14.280.647.187.575
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease,C14.280.647.250
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Aneurysm,C14.280.647.250.250
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Artery Disease,C14.280.647.250.260
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Occlusion,C14.280.647.250.272
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Stenosis,C14.280.647.250.285
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Stenosis.Coronary Restenosis,C14.280.647.250.285.200
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Thrombosis,C14.280.647.250.290
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary Vasospasm,C14.280.647.250.295
CVD.Heart Diseases.Myocardial Ischemia.Coronary Disease.Coronary-Subclavian Steal Syndrome,C14.280.647.250.647
CVD.Heart Diseases.Myocardial Ischemia.Kounis Syndrome,C14.280.647.375
CVD.Heart Diseases.Myocardial Ischemia.Myocardial Infarction,C14.280.647.500
CVD.Heart Diseases.Myocardial Ischemia.Myocardial Infarction.Anterior Wall Myocardial Infarction,C14.280.647.500.093
CVD.Heart Diseases.Myocardial Ischemia.Myocardial Infarction.Inferior Wall Myocardial Infarction,C14.280.647.500.187
CVD.Heart Diseases.Myocardial Ischemia.Myocardial Infarction.Non-ST Elevated Myocardial Infarction,C14.280.647.500.469
"CVD.Heart Diseases.Myocardial Ischemia.Myocardial Infarction.Shock, Cardiogenic",C14.280.647.500.750
CVD.Heart Diseases.Myocardial Ischemia.Myocardial Infarction.ST Elevation Myocardial Infarction,C14.280.647.500.875
CVD.Heart Diseases.Myocardial Ischemia.Myocardial Reperfusion Injury,C14.280.647.625
CVD.Heart Diseases.Myocardial Stunning,C14.280.671
CVD.Heart Diseases.Pericardial Effusion,C14.280.695
CVD.Heart Diseases.Pericarditis,C14.280.720
"CVD.Heart Diseases.Pericarditis.Pericarditis, Constrictive",C14.280.720.595
"CVD.Heart Diseases.Pericarditis.Pericarditis, Tuberculous",C14.280.720.801
CVD.Heart Diseases.Pneumopericardium,C14.280.763
CVD.Heart Diseases.Postpericardiotomy Syndrome,C14.280.793
CVD.Heart Diseases.Pulmonary Heart Disease,C14.280.832
CVD.Heart Diseases.Rheumatic Heart Disease,C14.280.874
CVD.Heart Diseases.Ventricular Dysfunction,C14.280.945
"CVD.Heart Diseases.Ventricular Dysfunction.Ventricular Dysfunction, Left",C14.280.945.900
"CVD.Heart Diseases.Ventricular Dysfunction.Ventricular Dysfunction, Left.Takotsubo Cardiomyopathy",C14.280.945.900.500
"CVD.Heart Diseases.Ventricular Dysfunction.Ventricular Dysfunction, Right",C14.280.945.910
CVD.Heart Diseases.Ventricular Outflow Obstruction,C14.280.955
CVD.Heart Diseases.Ventricular Outflow Obstruction.Aortic Valve Stenosis,C14.280.955.249
"CVD.Heart Diseases.Ventricular Outflow Obstruction.Aortic Valve Stenosis.Aortic Stenosis, Subvalvular",C14.280.955.249.070
"CVD.Heart Diseases.Ventricular Outflow Obstruction.Aortic Valve Stenosis.Aortic Stenosis, Subvalvular.Discrete Subaortic Stenosis",C14.280.955.249.070.210
"CVD.Heart Diseases.Ventricular Outflow Obstruction.Aortic Valve Stenosis.Aortic Stenosis, Supravalvular",C14.280.955.249.535
CVD.Heart Diseases.Ventricular Outflow Obstruction.Pulmonary Valve Stenosis,C14.280.955.750
CVD.Heart Diseases.Ventricular Outflow Obstruction.Pulmonary Valve Stenosis.Pulmonary Subvalvular Stenosis,C14.280.955.750.762
"CVD.Pregnancy Complications, Cardiovascular",C14.583
"CVD.Pregnancy Complications, Cardiovascular.Embolism, Amniotic Fluid",C14.583.404
CVD.Vascular Diseases,C14.907
CVD.Vascular Diseases.Aneurysm,C14.907.055
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Dissecting",C14.907.055.050
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Dissecting.Carotid Artery, Internal, Dissection",C14.907.055.050.150
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Dissecting.Loeys-Dietz Syndrome",C14.907.055.050.362
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Dissecting.Vertebral Artery Dissection",C14.907.055.050.575
"CVD.Vascular Diseases.Aneurysm.Aneurysm, False",C14.907.055.090
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Infected",C14.907.055.131
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Ruptured",C14.907.055.185
"CVD.Vascular Diseases.Aneurysm.Aneurysm, Ruptured.Aortic Rupture",C14.907.055.185.125
CVD.Vascular Diseases.Aneurysm.Aortic Aneurysm,C14.907.055.239
"CVD.Vascular Diseases.Aneurysm.Aortic Aneurysm.Aortic Aneurysm, Abdominal",C14.907.055.239.075
"CVD.Vascular Diseases.Aneurysm.Aortic Aneurysm.Aortic Aneurysm, Thoracic",C14.907.055.239.125
CVD.Vascular Diseases.Aneurysm.Aortic Aneurysm.Aortic Rupture,C14.907.055.239.175
CVD.Vascular Diseases.Aneurysm.Aortic Aneurysm.Loeys-Dietz Syndrome,C14.907.055.239.587
CVD.Vascular Diseases.Aneurysm.Coronary Aneurysm,C14.907.055.395
CVD.Vascular Diseases.Aneurysm.Endoleak,C14.907.055.501
CVD.Vascular Diseases.Aneurysm.Heart Aneurysm,C14.907.055.608
CVD.Vascular Diseases.Aneurysm.Iliac Aneurysm,C14.907.055.625
CVD.Vascular Diseases.Aneurysm.Intracranial Aneurysm,C14.907.055.635
CVD.Vascular Diseases.Aneurysm.Microaneurysm,C14.907.055.817
CVD.Vascular Diseases.Angiodysplasia,C14.907.075
CVD.Vascular Diseases.Angiodysplasia.Gastric Antral Vascular Ectasia,C14.907.075.280
CVD.Vascular Diseases.Angiomatosis,C14.907.077
"CVD.Vascular Diseases.Angiomatosis.Angiomatosis, Bacillary",C14.907.077.060
CVD.Vascular Diseases.Angiomatosis.Klippel-Trenaunay-Weber Syndrome,C14.907.077.410
CVD.Vascular Diseases.Angiomatosis.Sturge-Weber Syndrome,C14.907.077.850
CVD.Vascular Diseases.Angiomatosis.von Hippel-Lindau Disease,C14.907.077.925
CVD.Vascular Diseases.Angioedema,C14.907.079
"CVD.Vascular Diseases.Angioedema.Angioedemas, Hereditary",C14.907.079.500
"CVD.Vascular Diseases.Angioedema.Angioedemas, Hereditary.Hereditary Angioedema Type III",C14.907.079.500.500
"CVD.Vascular Diseases.Angioedema.Angioedemas, Hereditary.Hereditary Angioedema Types I and II",C14.907.079.500.750
CVD.Vascular Diseases.Aortic Diseases,C14.907.109
CVD.Vascular Diseases.Aortic Diseases.Aortic Aneurysm,C14.907.109.139
"CVD.Vascular Diseases.Aortic Diseases.Aortic Aneurysm.Aortic Aneurysm, Abdominal",C14.907.109.139.075
"CVD.Vascular Diseases.Aortic Diseases.Aortic Aneurysm.Aortic Aneurysm, Thoracic",C14.907.109.139.125
CVD.Vascular Diseases.Aortic Diseases.Aortic Aneurysm.Aortic Rupture,C14.907.109.139.175
CVD.Vascular Diseases.Aortic Diseases.Aortic Aneurysm.Loeys-Dietz Syndrome,C14.907.109.139.587
CVD.Vascular Diseases.Aortic Diseases.Aortic Arch Syndromes,C14.907.109.239
CVD.Vascular Diseases.Aortic Diseases.Aortic Arch Syndromes.Takayasu Arteritis,C14.907.109.239.650
CVD.Vascular Diseases.Aortic Diseases.Aortic Arch Syndromes.Vascular Ring,C14.907.109.239.825
CVD.Vascular Diseases.Aortic Diseases.Aortitis,C14.907.109.320
CVD.Vascular Diseases.Aortic Diseases.Leriche Syndrome,C14.907.109.661
CVD.Vascular Diseases.Arterial Occlusive Diseases,C14.907.137
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis,C14.907.137.126
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Arteriolosclerosis,C14.907.137.126.056
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Arteriosclerosis Obliterans,C14.907.137.126.114
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Atherosclerosis,C14.907.137.126.307
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Atherosclerosis.Peripheral Arterial Disease,C14.907.137.126.307.500
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Coronary Artery Disease,C14.907.137.126.339
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Intracranial Arteriosclerosis,C14.907.137.126.372
"CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Intracranial Arteriosclerosis.Dementia, Vascular",C14.907.137.126.372.500
CVD.Vascular Diseases.Arterial Occlusive Diseases.Arteriosclerosis.Intermittent Claudication,C14.907.137.126.669
CVD.Vascular Diseases.Arterial Occlusive Diseases.Carotid Stenosis,C14.907.137.230
CVD.Vascular Diseases.Arterial Occlusive Diseases.Fibromuscular Dysplasia,C14.907.137.372
CVD.Vascular Diseases.Arterial Occlusive Diseases.Leriche Syndrome,C14.907.137.427
CVD.Vascular Diseases.Arterial Occlusive Diseases.Malignant Atrophic Papulosis,C14.907.137.520
CVD.Vascular Diseases.Arterial Occlusive Diseases.Median Arcuate Ligament Syndrome,C14.907.137.527
CVD.Vascular Diseases.Arterial Occlusive Diseases.Mesenteric Vascular Occlusion,C14.907.137.534
CVD.Vascular Diseases.Arterial Occlusive Diseases.Moyamoya Disease,C14.907.137.615
CVD.Vascular Diseases.Arterial Occlusive Diseases.Renal Artery Obstruction,C14.907.137.727
CVD.Vascular Diseases.Arterial Occlusive Diseases.Retinal Artery Occlusion,C14.907.137.780
CVD.Vascular Diseases.Arterial Occlusive Diseases.Retinal Artery Occlusion.Susac Syndrome,C14.907.137.780.500
"CVD.Vascular Diseases.Arterial Occlusive Diseases.Stenosis, Pulmonary Artery",C14.907.137.825
CVD.Vascular Diseases.Arterial Occlusive Diseases.Thromboangiitis Obliterans,C14.907.137.870
CVD.Vascular Diseases.Arteriovenous Malformations,C14.907.150
CVD.Vascular Diseases.Arteriovenous Malformations.Arteriovenous Fistula,C14.907.150.125
CVD.Vascular Diseases.Arteriovenous Malformations.Arteriovenous Fistula.Carotid-Cavernous Sinus Fistula,C14.907.150.125.500
CVD.Vascular Diseases.Arteriovenous Malformations.Intracranial Arteriovenous Malformations,C14.907.150.295
CVD.Vascular Diseases.Arteriovenous Malformations.Intracranial Arteriovenous Malformations.Vein of Galen Malformations,C14.907.150.295.500
CVD.Vascular Diseases.Capillary Leak Syndrome,C14.907.218
CVD.Vascular Diseases.Cerebrovascular Disorders,C14.907.253
CVD.Vascular Diseases.Cerebrovascular Disorders.Basal Ganglia Cerebrovascular Disease,C14.907.253.061
CVD.Vascular Diseases.Cerebrovascular Disorders.Basal Ganglia Cerebrovascular Disease.Basal Ganglia Hemorrhage,C14.907.253.061.200
CVD.Vascular Diseases.Cerebrovascular Disorders.Basal Ganglia Cerebrovascular Disease.Basal Ganglia Hemorrhage.Putaminal Hemorrhage,C14.907.253.061.200.500
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia,C14.907.253.092
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction,C14.907.253.092.477
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Brain Stem Infarctions,C14.907.253.092.477.100
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Brain Stem Infarctions.Lateral Medullary Syndrome,C14.907.253.092.477.100.500
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Cerebral Infarction,C14.907.253.092.477.200
"CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Cerebral Infarction.Dementia, Multi-Infarct",C14.907.253.092.477.200.199
"CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Cerebral Infarction.Infarction, Anterior Cerebral Artery",C14.907.253.092.477.200.400
"CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Cerebral Infarction.Infarction, Middle Cerebral Artery",C14.907.253.092.477.200.450
"CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Brain Infarction.Cerebral Infarction.Infarction, Posterior Cerebral Artery",C14.907.253.092.477.200.475
"CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Hypoxia-Ischemia, Brain",C14.907.253.092.716
"CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Ischemic Attack, Transient",C14.907.253.092.836
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Vertebrobasilar Insufficiency,C14.907.253.092.956
CVD.Vascular Diseases.Cerebrovascular Disorders.Brain Ischemia.Vertebrobasilar Insufficiency.Subclavian Steal Syndrome,C14.907.253.092.956.700
CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases,C14.907.253.123
CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases.Carotid Artery Injuries,C14.907.253.123.345
"CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases.Carotid Artery Injuries.Carotid Artery, Internal, Dissection",C14.907.253.123.345.300
CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases.Carotid Artery Thrombosis,C14.907.253.123.355
CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases.Carotid-Cavernous Sinus Fistula,C14.907.253.123.357
CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases.Carotid Stenosis,C14.907.253.123.360
CVD.Vascular Diseases.Cerebrovascular Disorders.Carotid Artery Diseases.Moyamoya Disease,C14.907.253.123.620
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases,C14.907.253.329
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases.CADASIL,C14.907.253.329.249
"CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases.Cerebral Amyloid Angiopathy, Familial",C14.907.253.329.311
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases.Fabry Disease,C14.907.253.329.374
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases.MELAS Syndrome,C14.907.253.329.500
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases.Microscopic Polyangiitis,C14.907.253.329.600
"CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebral Small Vessel Diseases.Stroke, Lacunar",C14.907.253.329.800
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebrovascular Trauma,C14.907.253.535
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebrovascular Trauma.Carotid Artery Injuries,C14.907.253.535.500
"CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebrovascular Trauma.Carotid Artery Injuries.Carotid Artery, Internal, Dissection",C14.907.253.535.500.300
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebrovascular Trauma.Carotid Artery Injuries.Carotid-Cavernous Sinus Fistula,C14.907.253.535.500.350
"CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebrovascular Trauma.Subarachnoid Hemorrhage, Traumatic",C14.907.253.535.600
CVD.Vascular Diseases.Cerebrovascular Disorders.Cerebrovascular Trauma.Vertebral Artery Dissection,C14.907.253.535.800
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases,C14.907.253.560
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases,C14.907.253.560.200
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.CADASIL,C14.907.253.560.200.175
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.Cerebral Amyloid Angiopathy,C14.907.253.560.200.200
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.Cerebral Amyloid Angiopathy.Cerebral Amyloid Angiopathy, Familial",C14.907.253.560.200.200.160
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.Infarction, Anterior Cerebral Artery",C14.907.253.560.200.325
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.Infarction, Middle Cerebral Artery",C14.907.253.560.200.387
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.Infarction, Posterior Cerebral Artery",C14.907.253.560.200.418
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Cerebral Arterial Diseases.Moyamoya Disease,C14.907.253.560.200.737
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Intracranial Aneurysm,C14.907.253.560.300
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Intracranial Arteriosclerosis,C14.907.253.560.350
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Intracranial Arteriosclerosis.Dementia, Vascular",C14.907.253.560.350.500
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Intracranial Arteriovenous Malformations,C14.907.253.560.400
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Arterial Diseases.Intracranial Arteriovenous Malformations.Vein of Galen Malformations,C14.907.253.560.400.500
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis,C14.907.253.566
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Carotid Artery Thrombosis,C14.907.253.566.206
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Intracranial Embolism,C14.907.253.566.300
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Intracranial Thrombosis,C14.907.253.566.350
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial",C14.907.253.566.350.500
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial.Cavernous Sinus Thrombosis",C14.907.253.566.350.500.375
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial.Lateral Sinus Thrombosis",C14.907.253.566.350.500.562
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial.Sagittal Sinus Thrombosis",C14.907.253.566.350.500.750
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages,C14.907.253.573
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Cerebral Hemorrhage,C14.907.253.573.200
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Cerebral Hemorrhage.Basal Ganglia Hemorrhage,C14.907.253.573.200.150
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Cerebral Hemorrhage.Basal Ganglia Hemorrhage.Putaminal Hemorrhage,C14.907.253.573.200.150.500
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Cerebral Hemorrhage.Cerebral Hemorrhage, Traumatic",C14.907.253.573.200.200
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Cerebral Hemorrhage.Cerebral Intraventricular Hemorrhage,C14.907.253.573.200.600
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Hypertensive",C14.907.253.573.350
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic",C14.907.253.573.400
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Brain Hemorrhage, Traumatic",C14.907.253.573.400.150
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Brain Hemorrhage, Traumatic.Brain Stem Hemorrhage, Traumatic",C14.907.253.573.400.150.200
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Brain Hemorrhage, Traumatic.Cerebral Hemorrhage, Traumatic",C14.907.253.573.400.150.300
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Hematoma, Epidural, Cranial",C14.907.253.573.400.400
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Hematoma, Subdural",C14.907.253.573.400.450
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Hematoma, Subdural.Hematoma, Subdural, Acute",C14.907.253.573.400.450.050
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Hematoma, Subdural.Hematoma, Subdural, Chronic",C14.907.253.573.400.450.120
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Hematoma, Subdural.Hematoma, Subdural, Intracranial",C14.907.253.573.400.450.400
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Intracranial Hemorrhage, Traumatic.Subarachnoid Hemorrhage, Traumatic",C14.907.253.573.400.700
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Pituitary Apoplexy,C14.907.253.573.600
CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Subarachnoid Hemorrhage,C14.907.253.573.800
"CVD.Vascular Diseases.Cerebrovascular Disorders.Intracranial Hemorrhages.Subarachnoid Hemorrhage.Subarachnoid Hemorrhage, Traumatic",C14.907.253.573.800.700
"CVD.Vascular Diseases.Cerebrovascular Disorders.Leukomalacia, Periventricular",C14.907.253.612
CVD.Vascular Diseases.Cerebrovascular Disorders.Sneddon Syndrome,C14.907.253.774
CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke,C14.907.253.855
CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction,C14.907.253.855.200
CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Brain Stem Infarctions,C14.907.253.855.200.100
CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Brain Stem Infarctions.Lateral Medullary Syndrome,C14.907.253.855.200.100.500
CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Cerebral Infarction,C14.907.253.855.200.200
"CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Cerebral Infarction.Dementia, Multi-Infarct",C14.907.253.855.200.200.199
"CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Cerebral Infarction.Infarction, Anterior Cerebral Artery",C14.907.253.855.200.200.400
"CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Cerebral Infarction.Infarction, Middle Cerebral Artery",C14.907.253.855.200.200.450
"CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Brain Infarction.Cerebral Infarction.Infarction, Posterior Cerebral Artery",C14.907.253.855.200.200.475
"CVD.Vascular Diseases.Cerebrovascular Disorders.Stroke.Stroke, Lacunar",C14.907.253.855.600
CVD.Vascular Diseases.Cerebrovascular Disorders.Vascular Headaches,C14.907.253.937
"CVD.Vascular Diseases.Cerebrovascular Disorders.Vasculitis, Central Nervous System",C14.907.253.946
"CVD.Vascular Diseases.Cerebrovascular Disorders.Vasculitis, Central Nervous System.AIDS Arteritis, Central Nervous System",C14.907.253.946.175
"CVD.Vascular Diseases.Cerebrovascular Disorders.Vasculitis, Central Nervous System.Giant Cell Arteritis",C14.907.253.946.700
"CVD.Vascular Diseases.Cerebrovascular Disorders.Vasculitis, Central Nervous System.Lupus Vasculitis, Central Nervous System",C14.907.253.946.850
"CVD.Vascular Diseases.Cerebrovascular Disorders.Vasospasm, Intracranial",C14.907.253.951
"CVD.Vascular Diseases.Colitis, Ischemic",C14.907.286
CVD.Vascular Diseases.Compartment Syndromes,C14.907.303
CVD.Vascular Diseases.Compartment Syndromes.Anterior Compartment Syndrome,C14.907.303.063
CVD.Vascular Diseases.Compartment Syndromes.Intra-Abdominal Hypertension,C14.907.303.297
CVD.Vascular Diseases.Compartment Syndromes.Ischemic Contracture,C14.907.303.531
CVD.Vascular Diseases.Diabetic Angiopathies,C14.907.320
CVD.Vascular Diseases.Diabetic Angiopathies.Diabetic Foot,C14.907.320.191
CVD.Vascular Diseases.Diabetic Angiopathies.Diabetic Retinopathy,C14.907.320.382
CVD.Vascular Diseases.Embolism and Thrombosis,C14.907.355
CVD.Vascular Diseases.Embolism and Thrombosis.Embolism,C14.907.355.350
"CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Embolism, Air",C14.907.355.350.254
"CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Embolism, Amniotic Fluid",C14.907.355.350.354
"CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Embolism, Fat",C14.907.355.350.454
"CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Embolism, Fat.Embolism, Cholesterol",C14.907.355.350.454.500
"CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Embolism, Fat.Embolism, Cholesterol.Blue Toe Syndrome",C14.907.355.350.454.500.200
CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Pulmonary Embolism,C14.907.355.350.700
CVD.Vascular Diseases.Embolism and Thrombosis.Embolism.Pulmonary Embolism.Pulmonary Infarction,C14.907.355.350.700.500
CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism,C14.907.355.590
CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis,C14.907.355.590.213
CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Carotid Artery Thrombosis,C14.907.355.590.213.206
CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Intracranial Embolism,C14.907.355.590.213.300
CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Intracranial Thrombosis,C14.907.355.590.213.350
"CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial",C14.907.355.590.213.350.500
"CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial.Cavernous Sinus Thrombosis",C14.907.355.590.213.350.500.375
"CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial.Lateral Sinus Thrombosis",C14.907.355.590.213.350.500.562
"CVD.Vascular Diseases.Embolism and Thrombosis.Thromboembolism.Intracranial Embolism and Thrombosis.Intracranial Thrombosis.Sinus Thrombosis, Intracranial.Sagittal Sinus Thrombosis",C14.907.355.590.213.350.500.750
